id,Gender,Meaning,Name,Origin
10252,Girl,Forest,Keita,Celtic/Gaelic
10253,Girl,Forest,Keita,Irish
10254,Boy,Blessed,Keitaro,Japanese
10255,Boy,Warrior descending,Keith,Celtic/Gaelic
10256,Boy,Warrior descending,Keith,Irish
10257,Girl,Female warrior,Keitha,Celtic/Gaelic
10258,Girl,Female warrior,Keitha,Irish
10259,Girl,Note of a peacock,Keka,Bengali
10260,Girl,River,Keki,Bengali
10261,Girl,Not available,Keladry,American
10262,Girl,Place by the flowing water,Kelby,Celtic/Gaelic
10263,Girl,A fountain,Kelda,Scandinavian
10264,Boy,Sparrow hawk,Kele,American
10265,Boy,Sparrow hawk,Kele,Native-American
10266,Girl,"Crown,laurel","Kelia, kayla",Arabic
10267,Boy,Chief,Kelii,Hawaiian
10268,Girl,Beautiful,Kelis,American
10269,Girl,Warrior,Kella,Celtic/Gaelic
10270,Girl,Warrior,Kella,Irish
10271,Boy,Powerful,Kellan,Celtic/Gaelic
10272,Boy,Powerful,Kellan,Irish
10273,Girl,Powerful,Kellen,Celtic/Gaelic
10274,Girl,Warrior/defender,Kelley,Celtic/Gaelic
10275,Girl,Warrior/defender,Kelli,American
10276,Girl,Island of the ships,Kellsie,American
10277,Girl,Warrior/defender,Kelly,Celtic/Gaelic
10278,Girl,Brave warrior,Kelly,Irish
10279,Girl,Powerful,Kellyn,Celtic/Gaelic
10280,Girl,Powerful,Kellyn,Irish
10281,Girl,Island of the ships,Kelsea,Celtic/Gaelic
10282,Girl,Island of the ships,Kelsey,Celtic/Gaelic
10283,Boy,A town of celts,Kelton,Celtic/Gaelic
10284,Boy,A town of celts,Kelton,Irish
10285,Boy,River man.,Kelvin,Bengali
10286,Boy,A river of scotland,Kelvin,Celtic/Gaelic
10287,Boy,A river of scotland,Kelvin,Irish
10288,Boy,Highest honor,Kemal,Turkish
10289,Boy,Fighter,Kemp,English
10290,Boy,Handsome,Ken,Celtic/Gaelic
10291,Boy,Handsome,Ken,Irish
10292,Girl,Chief,Kenadia,American
10293,Girl,Helmeted chief,Kenadie,Celtic/Gaelic
10294,Boy,Bright,Kenaz,Biblical
10295,Boy,Bright,Kenaz,Hebrew
10296,Girl,"Child of clear, cool water",Kenda,English
10297,Girl,Valley of the river kent,Kendall,English
10298,Girl,The loved one,Kendi,African
10299,Girl,Pure,Kendis,African-American
10300,Boy,Pure f or,Kendis,American
10301,Girl,"Water baby, magical",Kendra,English
10302,Girl,Gorgeous woman,Kenisha,American
10303,Girl,Royal meadow,Kenley,English
10304,Girl,Handsome,Kenna,Celtic/Gaelic
10305,Girl,Handsome,Kenna,Irish
10306,Boy,A form of keene,Kennan,Celtic/Gaelic
10307,Boy,Form of keene,Kennan,Irish
10308,Girl,Helmeted chief,Kennedi,Celtic/Gaelic
10309,Girl,Chief with helmet,Kennedy,Celtic/Gaelic
10310,Boy,Handsome,Kenneth,Celtic/Gaelic
10311,Boy,Handsome,Kenneth,Irish
10312,Girl,Beautiful,Kennice,English
10313,Girl,Not available,Kennita,American
10314,Boy,Handsome,Kenny,Celtic/Gaelic
10315,Boy,Handsome,Kenny,Irish
10316,Boy,Bright white,Kent,Welsh
10317,Boy,Big boy,Kentaro,Japanese
10318,Boy,From the town of kent,Kenton,English
10319,Girl,Animal horn,Kenya,Biblical
10320,Girl,Animal horn,Kenya,Hebrew
10321,Boy,Male born after 3+ girls,Kenyi,African
10322,Girl,"Blond, white-haired",Kenyon,English
10323,Girl,Light skinned,Kenzie,Celtic/Gaelic
10324,Girl,The life,Keola,Hawaiian
10325,Boy,God is gracious,Keon,Hawaiian
10326,Girl,God's gracious gift,Keona,Hawaiian
10327,Girl,Pure,Kera,Celtic/Gaelic
10328,Girl,Pure,Kera,Irish
10329,Girl,Wooden post,Keran,Armenian
10330,Boy,Noble,Kerem,Turkish
10331,Girl,Name,Keren,Biblical
10332,Girl,Ray,Keren,Hebrew
10333,Boy,Free man,Kermit,Celtic/Gaelic
10334,Boy,Free man,Kermit,Irish
10335,Girl,Dark haired child,Kern,Celtic/Gaelic
10336,Girl,A marshland,Kerr,Celtic/Gaelic
10337,Girl,Dark and mysterious,Kerri,Celtic/Gaelic
10338,Girl,Dark and mysterious,Kerri,Irish
10339,Girl,Dark princess,Kerry,Celtic/Gaelic
10340,Girl,Dark haired,Kerry,Irish
10341,Girl,Dusky and pure,Kerryn,American
10342,Boy,Simple pleasures,Kert,American
10343,Boy,Son of ky,Kesan,Bengali
10344,Girl,"Pollen, lion",Kesar,Hindi
10345,Boy,Son of kesari,Kesarinandan,Bengali
10346,Boy,Son of kesari,Kesarisut,Bengali
10347,Boy,Name of lord krishna,Kesav,Bengali
10348,Boy,Name of lord krishna,Kesava,Bengali
10349,Boy,Lord venkateswara,Kesavan,Bengali
10350,Boy,Lord venkateswara,Kesavaraj,Bengali
10351,Boy,Home sweet home,Keshan,Bengali
10352,Girl,Mane,Keshar,Bengali
10353,Girl,"Horse,line",Keshari,Bengali
10354,Boy,Lord vishnu,Keshav,Bengali
10355,Boy,Lord krishna,Keshav,Hindi
10356,Girl,One with beautiful hair,Keshini,Hindi
10357,Boy,Lord krishna,Keshto,Bengali
10358,Boy,Lord hanuman,Keshto,Hindi
10359,Girl,Earth bound,Kesia,African-American
10360,Girl,Earth bound,Kesia,American
10361,Boy,Independent and energetic,Kesler,American
10362,Boy,Lord krishna,Kesu,Bengali
10363,Boy,Flower,Ketak,Bengali
10364,Boy,Flower,Ketak,Hindi
10365,Girl,Flower,Ketaki,Bengali
10366,Girl,A cream coloured flower,Ketaki,Hindi
10367,Boy,"Home, banner",Ketan,Bengali
10368,Boy,Home,Ketan,Hindi
10369,Boy,Home,Ketan,Hindu
10370,Boy,Another name of lord vishnu,Ketav,Bengali
10371,Girl,Flower,Ketki,Hindi
10372,Boy,Lord shiva,Ketu,Bengali
10373,Boy,Lord shiva,Ketu,Hindi
10374,Boy,Cloud,Ketubh,Bengali
10375,Boy,Cloud,Ketubh,Hindi
10376,Boy,Name of planet ketu,Ketul,Bengali
10377,Boy,Lotus,Keva,Bengali
10378,Girl,Lotus,Keva,Hindi
10379,Boy,Only,Keval,Bengali
10380,Boy,Absolute,Keval kumar,Bengali
10381,Boy,"Handsome, beautiful",Kevin,Celtic/Gaelic
10382,Boy,"Handsome, beautiful",Kevin,Irish
10383,Girl,From kevin,Kevina,Celtic/Gaelic
10384,Girl,From kevin,Kevina,Irish
10385,Girl,Not available,Kevlyn,American
10386,Boy,Farmer,Kevork,Armenian
10387,Girl,Beautiful,Kevyn,Irish
10388,Boy,Only,Kewal,Hindi
10389,Boy,Only,Kewal,Sikh
10390,Girl,Fragnant flower,Keya,Bengali
10391,Girl,Flower,Keya,Hindi
10392,Girl,In good health,Keyah,African
10393,Girl,Living with grace,Keyanna,American
10394,Girl,Armlet,Keyuri,Hindi
10395,Boy,"World, universe","Keyvan, kayvan",Arabic
10396,Girl,From ketzia- tree bark,Kezia,Biblical
10397,Girl,From ketzia- tree bark,Kezia,Hebrew
10398,Girl,Daughter of job,Keziah,Biblical
10399,Girl,Daughter of job,Keziah,Hebrew
10400,Boy,One of the ninety-nine names of god; wisdom;,Khabir,Arabic
10401,Girl,Name of prophet muhammad's wife,Khadeeja,Arabic
10402,Girl,First woman to accept islam,Khadijah,Arabic
10403,Girl,"Means ""born prematurely"" , first wife of the prophet pbuh","Khadijah, khadeeja",Arabic
10404,Boy,Servant of god,Khadim,Arabic
10405,Boy,Bird,Khagen,Bengali
10406,Boy,Heart's desire,Khahish,Sikh
10407,Girl,"Welfare, happiness",Khair,Arabic
10408,Boy,The good of the faith,Khair al din,Arabic
10409,Boy,The good of the faith,Khair udeen,Arabic
10410,Boy,"Beneficent,good",Khairi,Arabic
10411,Girl,Charitable; good,Khairiya,Arabic
10412,Boy,Charitable; beneficent,Khairy,Arabic
10413,Boy,"Charitable, beneficent","Khairy, khayri",Arabic
10414,Boy,Successor,Khalaf,Arabic
10415,Boy,As in mata khivi,Khalakveer,Sikh
10416,Boy,Old arabic name,Khaldoon,Arabic
10417,Boy,Old arabic name,"Khaldun, khaldoon",Arabic
10418,Boy,Friend,Khaleel,Arabic
10419,Boy,"Creator, immortal",Khalid,Arabic
10420,Boy,Eternal,"Khalid, khaled",Arabic
10421,Girl,Immortal,Khalida,Arabic
10422,Girl,Immortal,Khalidah,Arabic
10423,Boy,Friend,Khalil,Arabic
10424,Boy,Friend,Khalil,Persian
10425,Boy,"Beautiful, good friend","Khalil, khaleel, kalil",Arabic
10426,Girl,"Sweetheart, beloved",Khalila,Arabic
10427,Boy,The friend of allah swt,Khalilullah,Arabic
10428,Boy,One of the ninety-nine names of god; who creates,Khaliq,Arabic
10429,Boy,Another name for god; one who creates,Khallaq,Arabic
10430,Boy,Strong warrior,Khalon,African-American
10431,Boy,The pure one,Khalsa,Sikh
10432,Boy,Prince,Khan,Turkish
10433,Girl,Smiling,Khandan,Arabic
10434,Girl,Not available,Khanh,Vietnamese
10435,Girl,"Wish,desire",Khansha,Bengali
10436,Girl,"Lady, princess, wife",Khanum,Arabic
10437,Girl,Na,Kharak,Sikh
10438,Girl,Memory,Khaterah,Arabic
10439,Boy,Religious minister,Khatib,Arabic
10440,Boy,"Idea,heart",Khatir,Arabic
10441,Girl,Proper name,Khawlah,Arabic
10442,Girl,"Thought, imagination, opinion, care, respect",Khayal,Arabic
10443,Boy,Goodness,Khayr,Arabic
10444,Boy,The good of the faith,Khayr al din,Arabic
10445,Boy,"Charitable, beneficent",Khayree,Arabic
10446,Girl,"Charitable, good","Khayriyyah, khairiya",Arabic
10447,Boy,The prosperity of allah swt,Khayrullah,Arabic
10448,Boy,Treasure,Khazana,Arabic
10449,Girl,"Toys,doll",Khelna,Bengali
10450,Boy,Welfare,Khemchand,Bengali
10451,Boy,Welfare,Khemprakash,Bengali
10452,Boy,Lord shiva,Khemraj,Bengali
10453,Girl,"Whimsical,capricious",Kheyali,Bengali
10454,Girl,As in mata khivi,Khivi,Sikh
10455,Boy,Not available,Khoi,Vietnamese
10456,Girl,Sun,Khoorsheed,Arabic
10457,Boy,Priest,Khoury,Arabic
10458,Boy,Form of christopher,Khristos,Greek
10459,Girl,Royal,Khujasstah,Arabic
10460,Girl,Little girl,Khuki,Bengali
10461,Girl,Little girl,Khukumani,Bengali
10462,Girl,Immortality,Khulood,Arabic
10463,Girl,Immortality,"Khulud, khulood",Arabic
10464,Girl,Not available,Khuong,Vietnamese
10465,Boy,"Delightful,happy",Khurram,Arabic
10466,Boy,Sun,Khursheed,Arabic
10467,Boy,Happy,Khush,Bengali
10468,Girl,Delightful,Khush,Sikh
10469,Boy,Happy,Khushal,Hindi
10470,Girl,Fragarance,Khushboo,Bengali
10471,Girl,Fragarance,Khushboo,Hindi
10472,Girl,Happy,Khushi,Bengali
10473,Boy,Loving and delightful,Khushpreet,Sikh
10474,Boy,A life filled with happiness,Khushwant,Sikh
10475,Boy,A character in shahnameh,Khusrow,Arabic
10476,Girl,Advise,Khuyen,Vietnamese
10477,Boy,Old arabic name,Khuzaymah,Arabic
10478,Girl,Fame,Khyati,Hindi
10479,Girl,Hill,Kia,African
10480,Girl,Living with grace,Kiana,American
10481,Girl,From kendra,Kiandra,English
10482,Girl,Sunshine,Kianga,African
10483,Girl,"Small, dark",Kiara,Celtic/Gaelic
10484,Girl,"Small, dark",Kiara,Irish
10485,Girl,Fortunate,Kiaria,Japanese
10486,Girl,Female born after 3+ boys,Kiden,African
10487,Boy,"Handsome, beloved",Kiefer,Celtic/Gaelic
10488,Boy,"Handsome, beloved",Kiefer,Irish
10489,Girl,Fragrant blossom,Kiele,Hawaiian
10490,Girl,Little dark one,Kieran,Celtic/Gaelic
10491,Girl,Ray of light,Kieran,Sikh
10492,Girl,Dedicated or honest living by hard work,Kierat,Sikh
10493,Girl,Annointed,Kiersten,Scandinavian
10494,Boy,Honor,Kiet,Thai
10495,Girl,Not available,Kieu,Vietnamese
10496,Girl,Mythical name,Kieve,Welsh
10497,Girl,Fog,Kiho,African
10498,Girl,Youth,Kijana,African
10499,Girl,Shortfornames beginning with k,Kiki,Spanish
10500,Girl,Coughing fish,Kilenya,American
10501,Girl,Coughing fish,Kilenya,Native-American
10502,Girl,Good looking,Kiley,Celtic/Gaelic
10503,Girl,Attractive,Kiley,Irish
10504,Girl,Conflict,Killian,Celtic/Gaelic
10505,Girl,Ruler,Kim,English
10506,Girl,Butterfly,Kimama,American
10507,Girl,Butterfly,Kimama,Native-American
10508,Girl,Divine,Kimaya,Hindi
10509,Girl,Leader of the warriors,Kimball,English
10510,Girl,Ruler,Kimberly,English
10511,Girl,She who is without equal,Kimi,Japanese
10512,Girl,Butterfly,Kimimela,American
10513,Girl,Butterfly,Kimimela,Native-American
10514,Girl,Alchemy,Kimiya,Arabic
10515,Girl,Derived from kimberly,Kimmy,African
10516,Girl,Ruler,Kimn,English
10517,Boy,The supplanter,Kimo,Hawaiian
10518,Boy,Great man,Kimoni,African
10519,Girl,Golden,Kin,Japanese
10520,Girl,China,Kina,Hawaiian
10521,Girl,Shore,Kinaari,Hindi
10522,Girl,Rosebud,Kineks,American
10523,Girl,Rosebud,Kineks,Native-American
10524,Girl,Full of energy,Kineta,Greek
10525,Girl,Wing,Kinfe,African
10526,Boy,Ruler,King,American
10527,Girl,Wave,Kinipela,Hawaiian
10528,Girl,Pollen of lotus,Kinjal,Bengali
10529,Girl,River bank,Kinjal,Hindi
10530,Girl,Maid,Kinkari,Bengali
10531,Girl,A tinkling ornaments,Kinkini,Bengali
10532,Boy,Singing gods in heaven,Kinnar,Bengali
10533,Girl,A celestialfemalechorister,Kinnari,Bengali
10534,Girl,Musical instrument,Kinnari,Hindi
10535,Girl,Offspring,Kinsey,English
10536,Boy,Another name of shri krishna,Kinshu,Bengali
10537,Boy,A flower,Kinshuk,Bengali
10538,Girl,Meets world with happiness,Kioko,Japanese
10539,Girl,Brown hills,Kiona,American
10540,Girl,Brown hills,Kiona,Native-American
10541,Girl,Someone whocomes from nowhere,Kione,African
10542,Girl,Little and dark,Kiora,Celtic/Gaelic
10543,Girl,Little and dark,Kiora,Irish
10544,Boy,Quiet,Kioshi,Japanese
10545,Girl,Cured salmon,Kipling,English
10546,Girl,High hill,Kipp,English
10547,Girl,Dark lady,Kira,Celtic/Gaelic
10548,Girl,Dark lady,Kira,Irish
10549,Girl,Gift from god,Kirabo,African
10550,Girl,Supreme chief,Kiral,Turkish
10551,Boy,Ray of light,Kiran,Bengali
10552,Girl,Ray of light,Kiran,Hindi
10553,Girl,Ray of sunshine,Kiran,Sikh
10554,Boy,Full of light,Kiranmay,Bengali
10555,Boy,Lord shiva,Kirat,Bengali
10556,Boy,Lord shiva,Kirat,Hindi
10557,Girl,Dedicated or honest living by hard work,Kirat,Sikh
10558,Girl,Goddess durga,Kirati,Hindi
10559,Boy,Lord of light,Kiratidev,Bengali
10560,Boy,Lord of light,Kiratidev,Hindi
10561,Girl,Village with the church,Kirby,Scandinavian
10562,Boy,Another name for arjun,Kireeti,Bengali
10563,Boy,Another name for arjun,Kireeti,Hindi
10564,Girl,Mountain,Kiri,Cambodian
10565,Boy,Sparkling,Kirik,Bengali
10566,Boy,Lordly one,Kiril,Greek
10567,Girl,Hill,Kirima,American
10568,Girl,Hill,Kirima,Native-American
10569,Boy,Poet,Kirin,Bengali
10570,Boy,Poet,Kirin,Hindi
10571,Girl,Ray of light,Kirin,Sikh
10572,Boy,Affection or love,Kirisanth,Bengali
10573,Boy,A crown,Kirit,Bengali
10574,Boy,Crown,Kirit,Hindi
10575,Girl,Dedicated or honest living by hard work,Kirit,Sikh
10576,Boy,Jewel in the crown,Kiritmani,Bengali
10577,Boy,Owned by the church,Kirk,Scandinavian
10578,Boy,"Vigilant, watchful",Kirkan,Armenian
10579,Girl,The king,Kiros,African
10580,Girl,Mercy,Kirpa,Sikh
10581,Boy,Kind,Kirpal,Sikh
10582,Boy,Sword kind of knife,Kirpan,Sikh
10583,Girl,Dark lady,Kirra,Celtic/Gaelic
10584,Girl,Dark lady,Kirra,Irish
10585,Girl,Amaranth blossoms,Kirsi,Hindi
10586,Girl,Amaranth blossoms,Kirsi,Hindu
10587,Girl,The annointed,Kirsten,Greek
10588,Boy,Songs of worship,Kirtan,Bengali
10589,Boy,A form of worship,Kirtan,Hindi
10590,Girl,Praise,Kirtana,Hindi
10591,Girl,Praise,Kirtana,Hindu
10592,Boy,,Kirtesh,Bengali
10593,Boy,Prayer,Kirthan,Bengali
10594,Boy,"God murugan, nakshatra",Kirthik,Bengali
10595,Girl,Fame,Kirti,Bengali
10596,Girl,Fame,Kirti,Hindi
10597,Girl,Fame,Kirti,Hindu
10598,Boy,Famous,Kirti kumar,Bengali
10599,Boy,One adorned with fame,Kirtibhushan,Bengali
10600,Boy,Celebrated,Kirtin,Bengali
10601,Boy,Celebrated,Kirtin,Hindi
10602,Boy,Famous person,Kirtinath,Bengali
10603,Boy,Lord krishana,Kisan,Bengali
10604,Girl,Rainfall,Kisha,Slavic
10605,Boy,Lord krishna,Kishan,Bengali
10606,Boy,Lord krishna,Kishan,Hindi
10607,Boy,Name of sri krishna,Kishan,Sikh
10608,Girl,Night,Kishi,American
10609,Girl,Happy life,Kishi,Japanese
10610,Boy,Lotus,Kishlay,Bengali
10611,Boy,A young boy,Kishor,Bengali
10612,Boy,The sun god,Kishor,Hindi
10613,Boy,Lord krishna,Kishore,Bengali
10614,Boy,Lord krishna,Kishore,Hindi
10615,Boy,Young,Kishore kumar,Bengali
10616,Girl,A young girl,Kishori,Hindi
10617,Girl,First born daughter,Kissa,African
10618,Girl,Translation of kitty,Kita,Spanish
10619,Girl,Beautiful,Kitoko,African
10620,Girl,Crowned,Kitra,Biblical
10621,Girl,Crowned,Kitra,Hebrew
10622,Girl,"Littlecat,orsee catherine",Kitty,Latin
10623,Boy,How,Kiv,Sikh
10624,Girl,Quiet child,Kiyoshi,Japanese
10625,Girl,Cinnamon,Kizzy,Hebrew
10626,Girl,Brilliant,Klarika,Hungarian
10627,Boy,Leader in victory,Klaus,German
10628,Boy,Wind,Knoton,American
10629,Boy,Wind,Knoton,Native-American
10630,Boy,Hill,Knox,English
10631,Boy,Knot,Knut,Polish
10632,Boy,Knot,Knute,Scandinavian
10633,Boy,Supplanter,Kobe,Biblical
10634,Boy,Supplanter,Kobe,Hebrew
10635,Girl,Major,Kobra,Arabic
10636,Girl,Star,Kochava,Biblical
10637,Girl,Star,Kochava,Hebrew
10638,Boy,Brave and gallant,Koen,German
10639,Girl,Little flower,Kohana,Japanese
10640,Boy,Diamond,Kohinoor,Bengali
10641,Boy,Born on monday,Kojo,African
10642,Girl,"Cuckoo, nightingale",Kokila,Hindi
10643,Girl,Stork,Koko,Japanese
10644,Girl,Coughing fish,Koleyna,American
10645,Girl,Coughing fish,Koleyna,Native-American
10646,Girl,Pure,Kolina,Bengali
10647,Girl,Pure,Kolina,Greek
10648,Girl,An ornamental work,Kolka,Bengali
10649,Girl,Coal town,Kolton,English
10650,Boy,Victorious warrior,Kolya,Slavic
10651,Girl,Tender,Komal,Hindi
10652,Girl,Smooth,Komal,Sikh
10653,Girl,Delicate,Komala,Hindi
10654,Girl,Delicate,Komala,Hindu
10655,Girl,Tender,Komali,Hindi
10656,Boy,Lord,Komesh,Bengali
10657,Girl,"Soft,gentle",Komol,Bengali
10658,Boy,Beloved,Komutti,Bengali
10659,Girl,Pollen,Kon,Bengali
10660,Boy,World ruler,Konala,Hawaiian
10661,Girl,Lunar glow,Konane,Hawaiian
10662,Boy,The sun,Konark,Bengali
10663,Boy,Bright,Kong,Chinese
10664,Boy,Diligent,Koosha,Arabic
10665,Boy,Raven,Korbin,Latin
10666,Girl,From cordell,Kordell,English
10667,Girl,Maiden,Koren,Greek
10668,Girl,Maiden,Korene,Greek
10669,Girl,Beam,Kori,Bengali
10670,Girl,Girl,Kori,Greek
10671,Boy,Short,Kort,Scandinavian
10672,Girl,Hollow,Kory,American
10673,Boy,Lion,Kosey,African
10674,Boy,Nipun,Koshal,Bengali
10675,Boy,A delicate bud,Koshin,Bengali
10676,Boy,A bud,Koshin,Hindi
10677,Boy,Immortal,Kostubh,Bengali
10678,Girl,Faithful,Kostya,Slavic
10679,Boy,Conquering millions,Kotijit,Bengali
10680,Boy,Hajartaj ganapati,Kotisuyra,Bengali
10681,Girl,Harp,Koto,Japanese
10682,Boy,Sage,Koundinya,Bengali
10683,Girl,From the court,Kourtney,American
10684,Boy,Love and affection,Koushik,Bengali
10685,Girl,River in jennah (paradise),Kouther,Arabic
10686,Boy,Wise,Kovidh,Hindi
10687,Boy,Expert,Kovit,Scandinavian
10688,Girl,"Star, celestial body","Kowkab,kokab",Arabic
10689,Girl,Tree branches,Kozue,Japanese
10690,Boy,Light,Kranthi,Bengali
10691,Boy,Revolution,Kranti,Bengali
10692,Girl,Sweet and charming,Kreeli,American
10693,Boy,Vigilant watchman,Krikor,Armenian
10694,Girl,A cutting instrument,Krintani,Bengali
10695,Girl,A cutting instrument,Krintanika,Bengali
10696,Girl,Compassion,Kripa,Bengali
10697,Girl,Compassion,Kripa,Hindi
10698,Boy,Merciful,Kripal,Bengali
10699,Boy,Compassionate,Kripal,Hindi
10700,Boy,Merciful lord,Kripalu,Bengali
10701,Boy,One with heart full of mercy,Kripanidhi,Bengali
10702,Boy,Ocean of mercy,Kripasagar,Bengali
10703,Girl,Beautiful,Kripi,Bengali
10704,Girl,Beautiful,Kripi,Hindi
10705,Girl,Christ-bearer,Kris,Scandinavian
10706,Girl,Beautiful bearer of christ,Krisalyn,American
10707,Girl,Of a delicate frame,Krisangi,Bengali
10708,Boy,Short form of lord krishna,Krish,Bengali
10709,Boy,Shortform of lord krishna,Krish,Hindi
10710,Girl,Divine,Krisha,Bengali
10711,Girl,Divine,Krisha,Hindi
10712,Girl,Thin waisted,Krishadari,Bengali
10713,Boy,Lord shiva,Krishang,Hindi
10714,Boy,Fire,Krishanu,Bengali
10715,Boy,Lord krishna and lord shiva,Krishav,Bengali
10716,Boy,Lord vishnu,Krishay,Bengali
10717,Boy,Light of lord krishna,Krishdeep,Bengali
10718,Boy,Honourable,Krishendren,Bengali
10719,Boy,Honourable,Krishil,Bengali
10720,Boy,Lord krishna and lord shiva,Krishiv,Bengali
10721,Boy,"Lord krishna, name of the river",Krishna,Bengali
10722,Girl,Draupadi,Krishna,Hindi
10723,Boy,"Strong, erotic",Krishna,Hindu
10724,Boy,Young krishna,Krishna bala,Bengali
10725,Boy,Lord krishna,Krishna chandra,Bengali
10726,Boy,Lord krishna,Krishna kumar,Bengali
10727,Boy,Lord krishna,Krishnadeva,Bengali
10728,Boy,Name of god,Krishnaiah,Bengali
10729,Girl,Bud of krishnachura flower,Krishnakali,Bengali
10730,Boy,Lord krishna,Krishnakanta,Bengali
10731,Boy,Lord krishna,Krishnala,Bengali
10732,Boy,Lord krishna,Krishnamurthy,Bengali
10733,Boy,Dark,Krishnaroop,Bengali
10734,Boy,New-age form of krishna avatar,Krishnav,Bengali
10735,Boy,Lord krishna,Krishneel,Bengali
10736,Boy,Lord krishna,Krishnendu,Bengali
10737,Girl,Fire,Krisnarchi,Bengali
10738,Girl,Christ bearer,Krista,Scandinavian
10739,Girl,Christ-bearer,Kristen,Celtic/Gaelic
10740,Girl,Christ-bearer,Kristen,Irish
10741,Girl,Christ bearer,Kristian,Scandinavian
10742,Girl,Consecrated to god,Kristin,Greek
10743,Girl,Christ bearer,Kristina,Slavic
10744,Girl,Christ-bearer,Kristine,Greek
10745,Boy,Christbearer,Kristopher,Greek
10746,Girl,Christ-bearer,Kristy,Greek
10747,Girl,"Folded hand,most humble & respectfully",Kritanjali,Bengali
10748,Boy,Skilled,Kritanu,Bengali
10749,Boy,Skilled,Kritanu,Hindi
10750,Boy,Result of work,Kritartha,Bengali
10751,Boy,Lord murugan,Krithick,Bengali
10752,Boy,Shiva\'s son murugan name,Krithik,Bengali
10753,Boy,Name of lord karthikeya,Krithikesh,Bengali
10754,Girl,Achivement,Kriti,Bengali
10755,Girl,A work of art,Kriti,Hindi
10756,Boy,Well starred,Kritik,Bengali
10757,Boy,Well starred,Kritika,Hindi
10758,Boy,Sculptor,Kritiman,Bengali
10759,Boy,Sculptor,Kritiman,Hindi
10760,Girl,The third of the lunar mansion,Krittika,Bengali
10761,Boy,Lord shiva,Krivi,Hindi
10762,Boy,Lord krishna,Kriyansh,Bengali
10763,Boy,Short form of krishna,Krrish,Bengali
10764,Boy,"Companionate person, kind to others",Krunal,Bengali
10765,Girl,"Grace, favour",Krupa,Hindi
10766,Boy,Gold,Krushan,Bengali
10767,Girl,Creation,Kruti,Hindi
10768,Girl,Forms of krista,Krysta,Polish
10769,Girl,"A clear, brilliant glass",Krystal,American
10770,Girl,Forms of krista,Krystka,Polish
10771,Girl,"Christian, annointed",Krystyn,Scandinavian
10772,Girl,Praise to god,Ksena,Polish
10773,Girl,Forgiveness,Kshama,Hindi
10774,Girl,Earth,Kshamya,Hindi
10775,Boy,Patient,Kshantu,Hindi
10776,Boy,Royal warrior,Kshatriya,Bengali
10777,Boy,King,Kshaunish,Bengali
10778,Girl,Elasticized,Kshipva,Hindi
10779,Boy,Nectar,Kshiraj,Bengali
10780,Boy,Nectar,Kshiraj,Hindi
10781,Girl,Goddess laxmi,Kshiraja,Hindi
10782,Girl,Flower,Kshirin,Hindi
10783,Boy,Point where the sky & sea appears to meet,Kshithij,Bengali
10784,Boy,Point where the sky & sea appears to meet,Kshitij,Bengali
10785,Boy,Lord of earth,Kshitij,Hindi
10786,Boy,King of gods \'indra\',Kshitish,Bengali
10787,Boy,A name of lord shiva,Kshrugal,Bengali
10788,Boy,God of wealth,Kuber,Bengali
10789,Girl,Painter\'s brush,Kuchika,Bengali
10790,Boy,Universe,Kueng,Chinese
10791,Girl,Enchanter,Kuhaki,Bengali
10792,Girl,A female magician,Kuhakini,Bengali
10793,Girl,"Fog,mist",Kuhelika,Bengali
10794,Girl,The note of the cuckoo,Kuhoo,Bengali
10795,Girl,The note of the cuckoo,Kuhu,Bengali
10796,Girl,Goddess durga,Kuja,Hindi
10797,Boy,"Family, pedigree, relative",Kul,Sikh
10798,Girl,Belonging toa respectable family,Kulabati,Bengali
10799,Boy,Ornament of family,Kulbhushan,Bengali
10800,Boy,The great warrior,Kulbir,Bengali
10801,Boy,Head of the family,Kulbir,Sikh
10802,Boy,Light of family,Kuldeep,Bengali
10803,Boy,The lamp of the family,Kuldeep,Sikh
10804,Boy,The god-like person of the family,Kuldev,Sikh
10805,Boy,The enlightened one in the family,Kuldip,Sikh
10806,Boy,Eswar,Kuleswar,Bengali
